20	0 0 0.946978 2.55038 0.36734 1 1 1.08392 2.00259 0.356538 2 2 1.01514 3.43174 0.261749 3 3 1.66223 2.37068 0.442978 4 4 1.4271 3.05946 0.599223 5 5 1.66507 3.77681 0.443378 6 6 1.81016 1.69847 0.50727 7 7 2.19893 2.88702 0.440904 8 8 2.2945 3.5168 0.465762 9 9 2.37543 2.27633 0.41902 10 10 2.86858 2.67975 0.297013 11 11 2.58458 1.79816 0.347681 12 12 2.49613 4.1118 0.491033 13 13 2.85104 3.19321 0.312944 14 14 2.53071 1.3051 0.354634 15 15 3.50997 2.91442 0.435428 16 16 3.22783 3.71314 0.62408 17 17 3.316 2.23817 0.577936 18 18 3.22715 1.5703 0.435108 19 19 3.36245 4.52858 0.632508 20 20 3.9515 1.82459 0.490105 21 21 3.97328 3.30822 0.41361 22 22 3.98282 4.486 0.203304 23 23 4.3096 2.62204 0.732322 24 24 3.98839 3.95095 0.487891 25 25 4.61997 1.9999 0.368163 26 26 4.54346 4.41717 0.252521 27 27 4.66124 3.37755 0.467679 28 28 4.31611 4.89083 0.468306 29 29 4.72635 3.97857 0.3336 30 30 5.14918 4.52661 0.453172 31 31 5.28812 3.03543 0.529624 32 32 5.19767 2.40822 0.463864 33 33 5.38691 3.77113 0.544347 34 34 5.21415 1.86328 0.269513 35 35 5.72074 4.2076 0.158118 
21	0 0 0.956469 2.56034 0.358581 1 1 1.08913 2.02122 0.347394 2 2 1.02072 3.4173 0.24219 3 3 1.66924 2.37962 0.43492 4 4 1.43831 3.0574 0.590088 5 5 1.66339 3.76237 0.442015 6 6 1.81131 1.71493 0.50322 7 7 2.21107 2.88412 0.434243 8 8 2.29855 3.50722 0.461217 9 9 2.37819 2.28225 0.410077 10 10 2.87502 2.68398 0.28987 11 11 2.58443 1.81125 0.341006 12 12 2.49179 4.09927 0.487821 13 13 2.85652 3.19004 0.305309 14 14 2.52975 1.32243 0.352214 15 15 3.51207 2.92038 0.425994 16 16 3.22644 3.70675 0.616728 17 17 3.31386 2.25018 0.572112 18 18 3.22533 1.58714 0.433411 19 19 3.35688 4.51277 0.629669 20 20 3.95061 1.8393 0.489388 21 21 3.97209 3.30666 0.40345 22 22 3.97781 4.4655 0.198449 23 23 4.30692 2.6293 0.724296 24 24 3.98514 3.939 0.47883 25 25 4.62183 2.0169 0.365245 26 26 4.53756 4.39489 0.247686 27 27 4.65699 3.37272 0.458164 28 28 4.31261 4.86431 0.466795 29 29 4.71991 3.963 0.32561 30 30 5.14437 4.49564 0.448612 31 31 5.28696 3.03921 0.519797 32 32 5.19623 2.42511 0.453628 33 33 5.38134 3.76017 0.533578 34 34 5.21351 1.89398 0.257819 35 35 5.7112 4.18441 0.133179 
22	0 0 0.96594 2.56992 0.350727 1 1 1.09475 2.03742 0.34062 2 2 1.02655 3.40563 0.221751 3 3 1.67606 2.38749 0.427857 4 4 1.44756 3.05572 0.581407 5 5 1.66209 3.74791 0.439504 6 6 1.81278 1.72948 0.499607 7 7 2.22095 2.88256 0.427469 8 8 2.30214 3.49902 0.456656 9 9 2.38201 2.28882 0.403028 10 10 2.87989 2.68812 0.282971 11 11 2.58466 1.82358 0.335502 12 12 2.48735 4.08782 0.485063 13 13 2.86068 3.18723 0.298271 14 14 2.52899 1.33867 0.349897 15 15 3.51275 2.92484 0.418011 16 16 3.225 3.70055 0.610402 17 17 3.31302 2.26053 0.566363 18 18 3.22401 1.60226 0.431262 19 19 3.3519 4.49814 0.62722 20 20 3.95049 1.85256 0.488228 21 21 3.97035 3.30479 0.394602 22 22 3.97342 4.44633 0.193827 23 23 4.30451 2.63591 0.716941 24 24 3.98209 3.92775 0.470533 25 25 4.62399 2.03253 0.362456 26 26 4.53213 4.37365 0.243015 27 27 4.65281 3.36805 0.449299 28 28 4.31005 4.83928 0.465521 29 29 4.71375 3.94806 0.317949 30 30 5.13929 4.46538 0.443156 31 31 5.28553 3.04278 0.510636 32 32 5.19494 2.44053 0.444057 33 33 5.37593 3.75047 0.522686 34 34 5.21321 1.92195 0.247381 35 35 5.70146 4.16376 0.107127 
23	0 0 0.97527 2.57902 0.343756 1 1 1.10058 2.05189 0.335173 2 2 1.03292 3.39589 0.199336 3 3 1.68267 2.39453 0.42155 4 4 1.45517 3.05428 0.573123 5 5 1.66063 3.73343 0.436591 6 6 1.81464 1.74253 0.49631 7 7 2.22923 2.88181 0.421016 8 8 2.30521 3.49184 0.452173 9 9 2.38615 2.29557 0.396936 10 10 2.8837 2.69213 0.276446 11 11 2.58526 1.83519 0.330762 12 12 2.48288 4.0773 0.482745 13 13 2.86384 3.18473 0.291731 14 14 2.52851 1.35381 0.347703 15 15 3.51262 2.92836 0.410936 16 16 3.22345 3.69458 0.604804 17 17 3.31276 2.26973 0.561083 18 18 3.22314 1.61592 0.429093 19 19 3.34741 4.48455 0.625132 20 20 3.95091 1.86445 0.487021 21 21 3.96822 3.30263 0.386733 22 22 3.96957 4.42838 0.189506 23 23 4.30229 2.64179 0.710191 24 24 3.97914 3.91707 0.462964 25 25 4.62642 2.04692 0.359779 26 26 4.52706 4.35333 0.238481 27 27 4.64866 3.36347 0.44103 28 28 4.30842 4.81564 0.464489 29 29 4.70777 3.93365 0.310566 30 30 5.13414 4.43554 0.436784 31 31 5.28389 3.04626 0.502154 32 32 5.19375 2.45467 0.435082 33 33 5.37056 3.7421 0.511639 34 34 5.21318 1.94759 0.23786 35 35 5.69104 4.14486 0.0790687 
24	0 0 0.984403 2.58765 0.33752 1 1 1.10648 2.06507 0.330569 2 2 1.03942 3.3891 0.179585 3 3 1.68904 2.40093 0.415826 4 4 1.46137 3.0532 0.56552 5 5 1.66047 3.72027 0.432621 6 6 1.81683 1.75438 0.493277 7 7 2.23633 2.88155 0.414965 8 8 2.30781 3.48543 0.447832 9 9 2.39029 2.30222 0.391468 10 10 2.88678 2.69599 0.270335 11 11 2.58617 1.84612 0.326564 12 12 2.47845 4.06757 0.480692 13 13 2.86622 3.18247 0.285644 14 14 2.52835 1.36789 0.345629 15 15 3.51198 2.93122 0.40455 16 16 3.22178 3.68887 0.599778 17 17 3.31276 2.27804 0.556296 18 18 3.22268 1.62832 0.427059 19 19 3.34337 4.47187 0.623349 20 20 3.95172 1.87509 0.485937 21 21 3.96584 3.30023 0.379629 22 22 3.96619 4.41155 0.185507 23 23 4.30021 2.64697 0.703992 24 24 3.97623 3.9069 0.456026 25 25 4.62906 2.06016 0.357235 26 26 4.52223 4.33382 0.23403 27 27 4.6445 3.35894 0.433282 28 28 4.30765 4.79328 0.463676 29 29 4.70182 3.91968 0.303379 30 30 5.12748 4.40705 0.428601 31 31 5.28215 3.04974 0.494377 32 32 5.1926 2.46773 0.426673 33 33 5.36487 3.73498 0.500208 34 34 5.21337 1.97123 0.229043 35 35 5.68051 4.129 0.0529337 
25	0 0 0.993329 2.59587 0.331894 1 1 1.11237 2.07723 0.326557 2 2 1.04717 3.38255 0.153956 3 3 1.69514 2.40684 0.41058 4 4 1.46625 3.0525 0.558568 5 5 1.6591 3.70627 0.428694 6 6 1.81927 1.76524 0.49048 7 7 2.2425 2.88159 0.409315 8 8 2.31 3.4796 0.443675 9 9 2.39429 2.30865 0.386479 10 10 2.88929 2.69967 0.264639 11 11 2.58735 1.85637 0.322782 12 12 2.47403 4.05855 0.478919 13 13 2.86801 3.18043 0.279979 14 14 2.52849 1.38098 0.343668 15 15 3.51101 2.93359 0.398732 16 16 3.22001 3.68344 0.595227 17 17 3.31288 2.2856 0.551962 18 18 3.22256 1.63962 0.425194 19 19 3.33971 4.46001 0.621827 20 20 3.95281 1.88461 0.485027 21 21 3.9633 3.29765 0.373145 22 22 3.96322 4.39575 0.181818 23 23 4.29823 2.65148 0.698288 24 24 3.97334 3.89719 0.449623 25 25 4.63187 2.07236 0.354843 26 26 4.51749 4.31502 0.229601 27 27 4.64034 3.3544 0.425976 28 28 4.30765 4.77215 0.463109 29 29 4.69574 3.90611 0.296298 30 30 5.11907 4.37985 0.418546 31 31 5.28045 3.05329 0.48731 32 32 5.19148 2.47987 0.418812 33 33 5.35818 3.7286 0.487558 34 34 5.21374 1.99315 0.220791 35 35 5.6698 4.11547 0.0292789 
26	0 0 1.00208 2.60375 0.326789 1 1 1.11821 2.08854 0.322997 2 2 1.05564 3.3772 0.125973 3 3 1.70096 2.41238 0.40574 4 4 1.46983 3.05218 0.552117 5 5 1.6578 3.69203 0.424245 6 6 1.82188 1.77525 0.487896 7 7 2.2479 2.8818 0.404044 8 8 2.3118 3.47421 0.439722 9 9 2.39809 2.31478 0.381891 10 10 2.89138 2.70316 0.259341 11 11 2.58872 1.86597 0.319341 12 12 2.46953 4.05013 0.477499 13 13 2.86932 3.17855 0.274709 14 14 2.5289 1.39314 0.341812 15 15 3.50981 2.93559 0.3934 16 16 3.21814 3.67829 0.591089 17 17 3.31306 2.29252 0.54803 18 18 3.22271 1.64996 0.423495 19 19 3.3364 4.44891 0.620545 20 20 3.95411 1.89311 0.4843 21 21 3.96065 3.29491 0.367168 22 22 3.96061 4.38092 0.178439 23 23 4.29634 2.65538 0.693012 24 24 3.97043 3.8879 0.443665 25 25 4.63481 2.08361 0.352614 26 26 4.51289 4.29688 0.225246 27 27 4.63595 3.34971 0.418833 28 28 4.30872 4.75217 0.463113 29 29 4.68918 3.8929 0.289082 30 30 5.1114 4.35031 0.409637 31 31 5.27897 3.05674 0.48072 32 32 5.1904 2.49121 0.411461 33 33 5.34549 3.71801 0.464345 34 34 5.21424 2.01356 0.213012 35 35 5.65898 4.10599 0.00765518 
27	0 0 1.01067 2.61137 0.322139 1 1 1.12396 2.09917 0.3198 2 2 1.06459 3.37379 0.0971424 3 3 1.70649 2.41762 0.401238 4 4 1.47207 3.0523 0.546133 5 5 1.6574 3.67768 0.418658 6 6 1.82462 1.78455 0.485505 7 7 2.25265 2.88208 0.399113 8 8 2.31329 3.46914 0.435965 9 9 2.40168 2.32058 0.377654 10 10 2.89312 2.70645 0.254416 11 11 2.59024 1.87495 0.316189 12 12 2.46483 4.04223 0.476471 13 13 2.87025 3.17681 0.269807 14 14 2.52955 1.40445 0.340057 15 15 3.50844 2.93728 0.388478 16 16 3.21617 3.67342 0.587324 17 17 3.31327 2.29885 0.544449 18 18 3.22308 1.65944 0.421944 19 19 3.33344 4.43853 0.619543 20 20 3.95559 1.90069 0.483734 21 21 3.95785 3.29203 0.361553 22 22 3.95843 4.36712 0.175477 23 23 4.29446 2.65864 0.688033 24 24 3.96739 3.87904 0.438026 25 25 4.63787 2.09399 0.350538 26 26 4.50816 4.27922 0.220759 27 27 4.63068 3.34436 0.411248 28 28 4.31219 4.73356 0.464744 29 29 4.68086 3.87965 0.280726 30 30 5.09284 4.32204 0.389436 31 31 5.27861 3.05957 0.474544 32 32 5.18939 2.50177 0.404538 33 33 5.3217 3.69789 0.430869 34 34 5.21484 2.03265 0.205627 
28	0 0 1.01898 2.61886 0.31799 1 1 1.12961 2.10922 0.316916 2 2 1.07436 3.37262 0.0696081 3 3 1.71171 2.42268 0.397085 4 4 1.47326 3.05332 0.540919 5 5 1.65876 3.6642 0.411245 6 6 1.82743 1.79322 0.48329 7 7 2.25681 2.88238 0.394508 8 8 2.31461 3.46424 0.432261 9 9 2.40505 2.32605 0.37373 10 10 2.89457 2.70952 0.249834 11 11 2.59186 1.88334 0.313289 12 12 2.46022 4.03471 0.475552 13 13 2.87089 3.17516 0.265235 14 14 2.5304 1.41497 0.338397 15 15 3.5069 2.9387 0.383883 16 16 3.2141 3.66886 0.583894 17 17 3.31348 2.30465 0.54117 18 18 3.22365 1.66813 0.420522 19 19 3.33124 4.42899 0.619204 20 20 3.95718 1.90743 0.483298 21 21 3.95479 3.28902 0.356161 22 22 3.95752 4.35524 0.173815 23 23 4.2925 2.66121 0.683228 24 24 3.96398 3.87067 0.432571 25 25 4.64101 2.10356 0.348583 26 26 4.50432 4.25947 0.214644 27 27 4.62453 3.33854 0.403485 28 28 4.33332 4.71302 0.478152 29 29 4.66952 3.86603 0.270205 30 30 5.07015 4.29861 0.339812 31 31 5.2767 3.06231 0.468484 32 32 5.18845 2.51143 0.39783 33 33 5.29347 3.69622 0.416614 34 34 5.21552 2.05051 0.198557 
29	0 0 1.02695 2.6263 0.314345 1 1 1.13512 2.1188 0.314324 2 2 1.08495 3.37311 0.043279 3 3 1.71662 2.4276 0.393248 4 4 1.47385 3.05503 0.5358 5 5 1.66201 3.65129 0.402061 6 6 1.83027 1.80136 0.481244 7 7 2.26046 2.88264 0.390172 8 8 2.31589 3.45946 0.428585 9 9 2.4082 2.33118 0.37009 10 10 2.89577 2.71238 0.245562 11 11 2.59355 1.89117 0.310611 12 12 2.45573 4.02761 0.474918 13 13 2.8713 3.17358 0.260958 14 14 2.5314 1.42478 0.336827 15 15 3.50521 2.93991 0.379557 16 16 3.21198 3.66466 0.580798 17 17 3.31368 2.30995 0.53815 18 18 3.22435 1.67611 0.419211 19 19 3.32983 4.42021 0.619167 20 20 3.95886 1.91339 0.482969 21 21 3.95145 3.28592 0.350979 22 22 3.95775 4.34429 0.172536 23 23 4.2904 2.66322 0.678675 24 24 3.96028 3.86281 0.427413 25 25 4.6442 2.11237 0.346742 26 26 4.50123 4.23838 0.207644 27 27 4.61777 3.33314 0.395989 28 28 4.34759 4.68949 0.47974 29 29 4.65762 3.85302 0.259264 30 30 5.05462 4.27788 0.308907 31 31 5.27277 3.06686 0.463743 32 32 5.1873 2.52063 0.391649 33 33 5.27063 3.69562 0.406279 34 34 5.21623 2.06726 0.191751 
30	0 0 1.03447 2.63375 0.311171 1 1 1.14046 2.12798 0.312001 2 2 1.09625 3.37528 0.0196455 3 3 1.72123 2.43234 0.389619 4 4 1.4745 3.05691 0.529852 5 5 1.66811 3.6388 0.390505 6 6 1.8331 1.80903 0.479351 7 7 2.26373 2.88283 0.38602 8 8 2.31727 3.45479 0.424919 9 9 2.41114 2.33599 0.366695 10 10 2.89676 2.71501 0.241565 11 11 2.59528 1.89848 0.30813 12 12 2.45111 4.02102 0.474804 13 13 2.87154 3.17204 0.256936 14 14 2.53253 1.43392 0.335342 15 15 3.50337 2.94091 0.375475 16 16 3.2098 3.66075 0.577946 17 17 3.31385 2.31479 0.535363 18 18 3.22516 1.68343 0.417997 19 19 3.32873 4.41187 0.619019 20 20 3.96059 1.91864 0.482743 21 21 3.94792 3.28281 0.34604 22 22 3.95807 4.33285 0.170491 23 23 4.28817 2.66486 0.674446 24 24 3.9566 3.85522 0.42246 25 25 4.64738 2.1205 0.345044 26 26 4.4978 4.21825 0.20061 27 27 4.61081 3.32847 0.389004 28 28 4.35575 4.66629 0.476457 29 29 4.64684 3.84102 0.249423 30 30 5.0422 4.25959 0.290052 31 31 5.26748 3.07185 0.458983 32 32 5.18586 2.52961 0.386048 33 33 5.25233 3.6936 0.397258 34 34 5.2169 2.08309 0.185231 
31	0 0 1.04137 2.64121 0.308398 1 1 1.14558 2.13682 0.309921 2 2 1.10873 3.38016 0.0031673 3 3 1.72561 2.43671 0.385995 4 4 1.47684 3.05739 0.521054 5 5 1.6789 3.6273 0.375906 6 6 1.83589 1.81627 0.477581 7 7 2.26681 2.88286 0.381905 8 8 2.31895 3.45021 0.421197 9 9 2.4139 2.34046 0.363492 10 10 2.89758 2.71743 0.237807 11 11 2.59701 1.9053 0.305823 12 12 2.44601 4.01503 0.47548 13 13 2.87167 3.17051 0.253122 14 14 2.53373 1.44245 0.33394 15 15 3.50143 2.94174 0.371631 16 16 3.20757 3.65706 0.575305 17 17 3.314 2.31921 0.532787 18 18 3.22605 1.69015 0.41687 19 19 3.32772 4.40378 0.618821 20 20 3.96236 1.92326 0.482616 21 21 3.94431 3.27971 0.341358 22 22 3.95819 4.3209 0.167776 23 23 4.28584 2.66627 0.670551 24 24 3.95308 3.84776 0.417638 25 25 4.65049 2.12808 0.343487 26 26 4.49397 4.19946 0.193867 27 27 4.60395 3.32443 0.382541 28 28 4.3601 4.64426 0.472007 29 29 4.63724 3.82998 0.240748 30 30 5.03132 4.24286 0.277225 31 31 5.26139 3.07655 0.453929 32 32 5.18415 2.53828 0.38082 33 33 5.237 3.69047 0.388977 34 34 5.21748 2.09815 0.17899 
32	0 0 1.04797 2.64829 0.305404 1 1 1.1504 2.14523 0.307971 2 3 1.73022 2.4395 0.381261 3 4 1.48916 3.05171 0.504404 4 5 1.69125 3.6187 0.362652 5 6 1.83863 1.82298 0.475812 6 7 2.27055 2.88244 0.377126 7 8 2.32131 3.44581 0.417237 8 9 2.4166 2.34454 0.360318 9 10 2.89832 2.71961 0.234223 10 11 2.59875 1.91165 0.303651 11 12 2.44039 4.00943 0.47652 12 13 2.87179 3.16897 0.249448 13 14 2.53499 1.45041 0.332619 14 15 3.49944 2.94243 0.368015 15 16 3.20526 3.65357 0.57289 16 17 3.31413 2.32324 0.530395 17 18 3.227 1.69632 0.415822 18 19 3.32663 4.39591 0.618672 19 20 3.96414 1.92733 0.482582 20 21 3.94072 3.27667 0.336929 21 22 3.95802 4.30872 0.164651 22 23 4.28343 2.66749 0.666959 23 24 3.94976 3.84041 0.41295 24 25 4.65347 2.13518 0.342046 25 26 4.48983 4.18201 0.187578 26 27 4.59732 3.32086 0.376537 27 28 4.36193 4.62357 0.467498 28 29 4.6286 3.81979 0.233052 29 30 5.02133 4.22737 0.267664 30 31 5.2549 3.08074 0.448684 31 32 5.1822 2.54658 0.375808 32 33 5.22363 3.68669 0.381338 33 34 5.21792 2.11254 0.172986 
33	0 0 1.0556 2.65393 0.300628 1 1 1.15503 2.15314 0.306122 2 3 1.73352 2.44335 0.379472 3 4 1.49968 3.0539 0.497041 4 5 1.70049 3.61722 0.352785 5 6 1.84134 1.82909 0.474052 6 7 2.27444 2.8819 0.372709 7 8 2.3241 3.44181 0.413155 8 9 2.41937 2.34817 0.357143 9 10 2.89906 2.72154 0.230762 10 11 2.60051 1.91752 0.301556 11 12 2.43832 4.00378 0.474158 12 13 2.87201 3.16737 0.245836 13 14 2.53627 1.4578 0.331373 14 15 3.49746 2.94295 0.364587 15 16 3.20321 3.65009 0.570307 16 17 3.31428 2.3269 0.528151 17 18 3.22798 1.70197 0.414841 18 19 3.32564 4.38825 0.618288 19 20 3.96591 1.93092 0.482626 20 21 3.93721 3.27367 0.33273 21 22 3.95755 4.29655 0.16132 22 23 4.28101 2.66854 0.663627 23 24 3.94665 3.83321 0.408394 24 25 4.65631 2.14186 0.340696 25 26 4.4855 4.16577 0.181777 26 27 4.59096 3.31764 0.370933 27 28 4.36203 4.60418 0.463221 28 29 4.6207 3.81034 0.226141 29 30 5.01191 4.21297 0.260005 30 31 5.24822 3.08441 0.443399 31 32 5.18007 2.55444 0.370936 32 33 5.21159 3.6826 0.374283 33 34 5.2182 2.12632 0.167168 
34	0 0 1.06388 2.65523 0.285378 1 1 1.15838 2.16067 0.302968 2 3 1.73104 2.45172 0.384711 3 4 1.51154 3.05801 0.48383 4 5 1.71011 3.61578 0.343159 5 6 1.84339 1.83581 0.473812 6 7 2.27841 2.88159 0.368667 7 8 2.32769 3.4386 0.40866 8 9 2.4213 2.35157 0.35482 9 10 2.89978 2.72323 0.22746 10 11 2.60218 1.92297 0.29966 11 12 2.43839 3.99863 0.470841 12 13 2.87239 3.16565 0.242242 13 14 2.53755 1.46475 0.330169 14 15 3.49556 2.94328 0.361293 15 16 3.20165 3.64646 0.567435 16 17 3.31443 2.33021 0.526054 17 18 3.229 1.70714 0.41392 18 19 3.32501 4.38079 0.617502 19 20 3.96769 1.93408 0.482735 20 21 3.93386 3.2707 0.328713 21 22 3.95685 4.28455 0.157887 22 23 4.2786 2.66944 0.660513 23 24 3.94379 3.82616 0.403921 24 25 4.65902 2.14817 0.339414 25 26 4.48107 4.15064 0.17643 26 27 4.58488 3.31467 0.36568 27 28 4.36093 4.58599 0.459214 28 29 4.61337 3.80152 0.21986 29 30 5.00287 4.19954 0.253533 30 31 5.2415 3.08765 0.438185 31 32 5.17778 2.56186 0.36618 32 33 5.20048 3.67842 0.367748 33 34 5.21828 2.13951 0.161484 
35	0 0 1.07278 2.65643 0.270102 1 1 1.16179 2.16826 0.299275 2 3 1.72814 2.46126 0.390489 3 4 1.52535 3.07225 0.480691 4 5 1.72552 3.61382 0.301056 5 6 1.845 1.84273 0.473849 6 7 2.28197 2.88183 0.365245 7 8 2.33105 3.43468 0.402874 8 9 2.42274 2.35493 0.352907 9 10 2.90046 2.72467 0.224336 10 11 2.60366 1.92813 0.298034 11 12 2.43258 3.98583 0.468967 12 13 2.87297 3.16379 0.238648 13 14 2.53874 1.47136 0.329061 14 15 3.49379 2.94338 0.358118 15 16 3.20041 3.64275 0.564642 16 17 3.31456 2.33319 0.524102 17 18 3.23 1.71188 0.413073 18 19 3.32376 4.37359 0.617674 19 20 3.96945 1.93685 0.482902 20 21 3.93071 3.26775 0.324854 21 22 3.95595 4.27283 0.154436 22 23 4.27626 2.67019 0.657581 23 24 3.94118 3.8193 0.399562 24 25 4.66163 2.15413 0.3382 25 26 4.47658 4.13648 0.171477 26 27 4.57907 3.31188 0.360731 27 28 4.35897 4.56889 0.455466 28 29 4.6065 3.79328 0.21409 29 30 4.99413 4.18701 0.247847 30 31 5.23482 3.09055 0.433107 31 32 5.17539 2.56887 0.361529 32 33 5.19005 3.67431 0.361662 33 34 5.21687 2.15331 0.15424 
36	0 0 1.08145 2.67002 0.27677 1 1 1.16476 2.17649 0.295602 2 3 1.72447 2.47266 0.39619 3 4 1.55603 3.08998 0.453994 4 5 1.74185 3.61042 0.258111 5 6 1.846 1.85051 0.474663 6 7 2.28581 2.88228 0.361278 7 8 2.33461 3.42915 0.394494 8 9 2.42334 2.35842 0.351634 9 10 2.90106 2.72588 0.22139 10 11 2.60487 1.93314 0.296719 11 12 2.4271 3.97097 0.467013 12 13 2.87381 3.16168 0.234948 13 14 2.53975 1.47775 0.328075 14 15 3.49214 2.9433 0.355112 15 16 3.19899 3.63911 0.562321 16 17 3.31464 2.33585 0.522299 17 18 3.23096 1.71624 0.412315 18 19 3.32079 4.36635 0.619298 19 20 3.97126 1.93927 0.483208 20 21 3.92772 3.26485 0.321196 21 22 3.9546 4.26157 0.151169 22 23 4.27398 2.67079 0.654811 23 24 3.93859 3.81273 0.395534 24 25 4.66445 2.16008 0.337058 25 26 4.47208 4.12319 0.166883 26 27 4.57351 3.30927 0.356058 27 28 4.35626 4.55278 0.452021 28 29 4.59998 3.78556 0.208752 29 30 4.98562 4.1753 0.242712 30 31 5.22821 3.09322 0.428126 31 32 5.17257 2.57593 0.356259 32 33 5.18013 3.67034 0.355961 33 34 5.21436 2.16904 0.144598 
37	0 0 1.09153 2.67229 0.26464 1 1 1.16871 2.18479 0.292678 2 3 1.72486 2.48206 0.396588 3 4 1.56749 3.09893 0.451883 4 5 1.75515 3.60781 0.230908 5 6 1.84693 1.85836 0.474961 6 7 2.29015 2.88293 0.356911 7 8 2.33889 3.42414 0.386601 8 9 2.42399 2.36195 0.350093 9 10 2.90171 2.72686 0.218487 10 11 2.60583 1.93804 0.295606 11 12 2.42587 3.95867 0.461762 12 13 2.8749 3.1593 0.231079 13 14 2.54051 1.48396 0.32725 14 15 3.49061 2.94302 0.352234 15 16 3.19779 3.63511 0.559665 16 17 3.31469 2.33823 0.520619 17 18 3.23185 1.72029 0.411666 18 19 3.31786 4.35895 0.620149 19 20 3.9732 1.94135 0.483727 20 21 3.92489 3.262 0.317735 21 22 3.95286 4.25076 0.148097 22 23 4.27176 2.67129 0.652158 23 24 3.936 3.80641 0.39174 24 25 4.66742 2.1662 0.3359 25 26 4.46753 4.1107 0.162626 26 27 4.56817 3.30683 0.351623 27 28 4.35295 4.53757 0.448813 28 29 4.59372 3.77831 0.203788 29 30 4.97727 4.16432 0.237988 30 31 5.22163 3.0958 0.423158 31 32 5.16931 2.58295 0.350546 32 33 5.1706 3.66659 0.350565 33 34 5.2126 2.18399 0.135808 
38	0 0 1.10119 2.67632 0.256182 1 1 1.17347 2.19316 0.289394 2 3 1.72735 2.48932 0.39474 3 4 1.57717 3.10445 0.449149 4 5 1.76568 3.60535 0.213481 5 6 1.84815 1.86583 0.474427 6 7 2.29425 2.88376 0.352839 7 8 2.3428 3.41969 0.380141 8 9 2.42505 2.36548 0.34823 9 10 2.90242 2.72769 0.21561 10 11 2.6067 1.9428 0.294516 11 12 2.42652 3.9486 0.456397 12 13 2.87603 3.15674 0.22723 13 14 2.54108 1.48994 0.326556 14 15 3.48922 2.94249 0.349426 15 16 3.19692 3.63072 0.556741 16 17 3.31477 2.34034 0.519012 17 18 3.23266 1.72404 0.411118 18 19 3.31547 4.3515 0.620158 19 20 3.97525 1.94315 0.484414 20 21 3.92222 3.25918 0.314415 21 22 3.95091 4.24035 0.145142 22 23 4.2696 2.67172 0.649607 23 24 3.9335 3.80026 0.388046 24 25 4.67044 2.17237 0.33471 25 26 4.46295 4.09893 0.158658 26 27 4.56301 3.30456 0.347386 27 28 4.34921 4.5232 0.445773 28 29 4.58767 3.7715 0.19914 29 30 4.96906 4.15404 0.233576 30 31 5.21507 3.09831 0.418266 31 32 5.1659 2.58975 0.344819 32 33 5.16136 3.6631 0.345416 33 34 5.21101 2.19817 0.127539 
39	0 0 1.11004 2.68237 0.25242 1 1 1.17863 2.20149 0.286262 2 3 1.73101 2.49507 0.391812 3 4 1.5853 3.10239 0.43754 4 5 1.76943 3.60382 0.22208 5 6 1.84972 1.87281 0.473336 6 7 2.29842 2.88448 0.348811 7 8 2.34677 3.41638 0.375394 8 9 2.42655 2.3689 0.346129 9 10 2.9032 2.72839 0.212756 10 11 2.6076 1.94736 0.293377 11 12 2.43229 3.94506 0.450698 12 13 2.87712 3.15408 0.223503 13 14 2.54152 1.49565 0.325933 14 15 3.48797 2.94172 0.346681 15 16 3.19639 3.62602 0.553655 16 17 3.31491 2.3422 0.517455 17 18 3.23342 1.7275 0.410645 18 19 3.31413 4.34407 0.618998 19 20 3.97738 1.94472 0.485216 20 21 3.9197 3.25636 0.311201 21 22 3.94892 4.23026 0.14224 22 23 4.26755 2.6721 0.647149 23 24 3.93114 3.79423 0.384405 24 25 4.67342 2.17855 0.333451 25 26 4.45836 4.08782 0.154927 26 27 4.55803 3.30247 0.343322 27 28 4.34519 4.50959 0.442859 28 29 4.58179 3.76512 0.194755 29 30 4.96096 4.14439 0.229407 30 31 5.20855 3.10075 0.413511 31 32 5.16247 2.59625 0.33924 32 33 5.15234 3.65986 0.340485 33 34 5.20932 2.2116 0.119589 
40	0 0 1.11694 2.68457 0.243947 1 1 1.18394 2.20931 0.28291 2 3 1.7352 2.49865 0.387782 3 4 1.58611 3.09544 0.432575 4 5 1.77067 3.60455 0.2521 5 6 1.85157 1.87918 0.471866 6 7 2.30291 2.88496 0.344864 7 8 2.35238 3.41607 0.373701 8 9 2.4285 2.37207 0.343796 9 10 2.90409 2.72898 0.209922 10 11 2.60859 1.95167 0.292164 11 12 2.44121 3.94939 0.445382 12 13 2.87819 3.15149 0.220005 13 14 2.54191 1.50104 0.325339 14 15 3.48688 2.94071 0.343966 15 16 3.19665 3.62102 0.550032 16 17 3.31513 2.34384 0.515934 17 18 3.23416 1.7307 0.410223 18 19 3.31579 4.33688 0.615085 19 20 3.97958 1.94608 0.486094 20 21 3.91739 3.25352 0.308041 21 22 3.94727 4.22035 0.139227 22 23 4.26561 2.67243 0.644769 23 24 3.92913 3.78821 0.380631 24 25 4.67634 2.18471 0.332105 25 26 4.45382 4.0773 0.151367 26 27 4.55322 3.30054 0.339408 27 28 4.34112 4.49665 0.43996 28 29 4.57607 3.75912 0.190589 29 30 4.95296 4.13531 0.225431 30 31 5.20208 3.10312 0.40893 31 32 5.15906 2.6024 0.333871 32 33 5.14351 3.65687 0.335756 33 34 5.20736 2.22431 0.111805 
